,sentence,term,page_number,file_name,word,tag,word_labels
50091,թ վանքի ամյատարելիցիկապակցությամբ հուշարձան տարեգրքիխմբագրությունը նպատակահարմար գտավ հրապարակել վանքի վիմագրերը թվով ՝ քաղված հ օրբելու հրատարակությունից և ի նորո ստուգված բնագրերով,վիմագրերը,,Divabn_Prak10,թ,O,"O,O,O,O,O,O,O,O,O,B-INSC,O,O,O,O,O,O,O,O,O,O,O"
50092,ամասիա գյուղում հյուրանոցին կից շենքի հիմքերն են փորում այժմ որտեղից դուրս են եկել նենգավթի տիպի լավ կերամիկայի բեկորներ և մի հատ թրծած կավե խոյի գլուխ առաջի իրար միացած ոտներով ետևի մասը կոտրված մի ականջով և առանց եղջյուրների,,,Divabn_Prak10,ամասիա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50093,սա քիչ հավանական ենք համարում,,,Divabn_Prak10,սա,O,"O,O,O,O,O"
50094,ի սկզբանէ բաժանված լինելով ախուրյան գետով որը հատկապես վերջին դարերում նաև վարչաքաղաքական սահման էր դարձել գավառը բնականորեն բաժանվել էր արևմտյան ու արևելյան նիրակի,,,Divabn_Prak10,ի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50095,նիրակը պատմական հայաստանի այրարատ նահանգի հյուսիսային գավառներից է,,,Divabn_Prak10,նիրակը,O,"O,O,O,O,O,O,O,O"
50096,ս բարխուդարյանը ձեռագրին նախաբան կամ առաջաբան չի կցել ուստի նպատակահարմար գտանք այն զետեղել,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50097,արք աց լա ը յիշան հիրա ս ախիրաքյ իանինս մ,,,Divabn_Prak10,արք,O,"O,O,O,O,O,O,O,O,O,O"
50098,միգուցե ս բարխուդարյանը լիովին վստահել է իր ավագ և հռչակավոր գործընկեր հովսեփ օրբելու վերծանություններին ու ավելորդ համարել դրանք գրի առնել ու մեկ անգամ ևս հրատարակել,,,Divabn_Prak10,միգուցե,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50099,անակնկալ էր և ձեռագիր պրակում և նույնիսկ դաշտային օրագրում սմարմաշենի արձանագրությունների բացակայությունը,,,Divabn_Prak10,անակնկալ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50100,վերջիններիս կարգային համարին դրված է աստղանիշ,,,Divabn_Prak10,վերջիններիս,O,"O,O,O,O,O,O"
50101,խմբագիրների կողմից կատարված բոլոր միջամտությունները նշված են շեղատառերով բացառությամբ պրակում ներառված նոր արձանագրությունների վերծանությունների,,,Divabn_Prak10,խմբագիրների,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50102,այդ երկու շրջաններում չգտանք և ոչ մի արձանագրություն,,,Divabn_Prak10,այդ,O,"O,O,O,O,O,O,O,O"
50103,եղբարքս սազցենէձռք լ տառնի տպաւսկի մի մատուն ստարսգել զքս զնոին գրիգորոք փոխակ րդ վեան իխրոֆ կատարեն գերզնեցև եղիէին էդ որք ոչ հզովս ժաաւգխէսցեն քէ թին ոխս,,,Divabn_Prak10,եղբարքս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50104,այն հուշարձաններն էլ որ հիշատակված են կոմիտեի ցուցակներում կամ միայն հիմնապատերն են մնացել և կամ էլ դրանց վրա րդ դարում նորերն են շինվել,,,Divabn_Prak10,այն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50105,պրակը հրատարակության պատրաստեցին՝ պատմ գիտ թեկնածու գ գ սարգսյան պատմ գիտ թեկնածու ա է հարությունյան գիտաշխատող կ տ ասատրյան,,,Divabn_Prak10,պրակը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50106,պատասխանատու խմբագիրներ՝ գ գ սարգսյան ա է հարությունյան,,,Divabn_Prak10,պատասխանատու,O,"O,O,O,O,O,O,O,O"
50107,դ դիվան հայ վիմագրության պրակ շիրակի մարզ կազմող՝ ս գ բարխուդարյան հրատարակության պատրաստողներ՝ գ գ սարգսյան ա է հարությունյան կ տ ասատրյան պատ խմբագիրներ՝ գ գ սարգսյան ա է հարությունյան եր գիտություն հրատ էջ լուսանկար,,,Divabn_Prak10,դ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50108,նախատեսված է պատմաբանների վիմագրագետների հնագետների և միջնադարյան հայաստանի պատմության ուսումնասիրությամբ զբաղվողների համար,,,Divabn_Prak10,նախատեսված,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50109,հհգաս գիտություն հրատարակչություն հնագիտության և ազգագրության ինստիտուտ,,,Divabn_Prak10,հհգաս,O,"O,O,O,O,O,O,O"
50110,ար ա ևարավջայլս խաջթեի պաքին արգաուօտ նայխորդեց ան միջ ապիս կէրև ատոջ,,,Divabn_Prak10,ար,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50111,կամնէն մեք զառիձեիք,,,Divabn_Prak10,կամնէն,O,"O,O,O"
50112,հպր դէտրոս եր ւ,,,Divabn_Prak10,հպր,O,"O,O,O,O"
50113,ձրազ շաւխարանվան լբ,,,Divabn_Prak10,ձրազ,O,"O,O,O"
50114,որոշ դեպքերում ելնելով բովանդակության կարևորությունից կամ հետաքրքրությունից կարևոր փաստեր իրադարձություններ անձինք բառեզրեր պրակում ներառվել են նաև դ վիմագրեր,,,Divabn_Prak10,որոշ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50115,կազմողի կողմից ներկայացված մի շարք գրչագրերի և լուսանկարների փոխարինում նորերով,,,Divabn_Prak10,կազմողի,O,"O,O,O,O,O,O,O,O,O,O"
50116,մեկ այլ առիթով էլ նա նկատում է որ շենքի ներքին ձևը հունական սելլայի կամ բազիլիկի տիան ունի որ եթե ոչ նախաքրիստոնեական գեթ հայաստանի քրիստոնեության սկզբին հիմնվածէ այսինքն մի պարզ սրահ կրոնական արարողությանց հատուկ,,,Divabn_Prak10,մեկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50117,ական թթ շրջագայությունների ժամանակ արշավախմբի անդամների աչքից վրիպած կամ հետագայում ինչ ինչ հանգամանքներում բացահայտված նոր արձանագրությունների ներառում,,,Divabn_Prak10,ական,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50118,արձանագրությունների հետագա հրատարակություններով վիմագրերի պահպանվածությամբ և տեղում կատարված համեմատություններով պայձանավորված լրացումներ ծանոթագրություններում ու հրատարակություններում,,,Divabn_Prak10,արձանագրությունների,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50119,նախորզ ա գրիֆգ րէ հարավպին պաւիսն ար իերիև տոշ ի թվի ոխ ե՛ հի սոսմնորդութէնն էր պետրոսի կամ ին էս աս տուսես տութ էտո զիմ հածրէնէ սձգինս որ ցսրուծ ի վերին խոշկևն,,,Divabn_Prak10,նախորզ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50120,դարով թվագրելու համար հիմք հանդիսացող նշված հանգամանքից բացի թ թորամանյանն առանձնացնում է նաև շինության,,,Divabn_Prak10,դարով,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50121,ճարտարապետական զարդաքանդակներու ոճերը որոնք իբրև նախատիպ ծառայել են րդ և րդդարերուն կանգնված քանի մը շենքերու,,,Divabn_Prak10,ճարտարապետական,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50122,երերույքի տաճարի շրջակայքում և ներսում տարբեր տարիներին հնագիտական պեղումներ են իրականացվել որոնցից նշելի են հատկապես հայ ֆրանսիական արշավախմբի թթ պեղումները,,,Divabn_Prak10,երերույքի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50123,գայկական կողմը դեկավարում են հուշարձանների պահպանման գործակալության շիրակարագածոտն բաժնի պետ հնագետ լարիսա եգանյանը և շիրակի երկրագիտական թանգարանի տնօրեն հնագետ համազասպ խաչատրյանը իսկ ֆրանսիական կողմի արշավախումբը ղեկավարում է ֆրանսիայի գիտական ուսումնասիրությունների ազգային կենտրոնի միջերկրածովային միջնադարյան հնագիտական լաբորատորիայի և պրովանսի համալսարանի հայ արվեստի պատմաբան պատրիկ դոնաբեդյանը,,,Divabn_Prak10,գայկական,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50124,այս վիճակն էր երբ ս բարխուդարյանը կազմումէր սույն պրակը,,,Divabn_Prak10,այս,O,"O,O,O,O,O,O,O,O,O"
50125,թ հուշարձանի արձանագրությունները հրատարակումէնչ մանուչարյանը որը վիմագրության բաժնի արշավախմբի կազմում մասնակցելէն բարխուդարյանի կազմած նիրակի ձեռագիր պրակի հրատարակության պատրաստման նպատակով թ իրականացված դաշտային հավաքչական աշխատանքներին,,,Divabn_Prak10,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50126,յովհաննէս եպիսկոպոս եահխաթունեանց ստորագրութիւն կաթուղիկէ էջմիածնի եւ հին,,,Divabn_Prak10,յովհաննէս,O,"O,O,O,O,O,O,O,O"
50127,ըստ դրանց վայրը կամ գյուղը կոչվեց երերույք իսկ տաճարը կրել է ս կարապետի և ս ստեփանոս նախավկայի անունները,,,Divabn_Prak10,ըստ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50128,ալ մանուչարյան տեղեկագիր ալ մանուչարյան պեմզաշենի չհրատարակված մի արձանագրություն տեղեկագիր հաս գիտ,,,Divabn_Prak10,ալ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50129,ալ մանուչարյան լրաբեր ալ սանուչարյան նիրակի չհոապարակված շինարարական արձանագրություններ լրաբեր հաս գիտ,,,Divabn_Prak10,ալ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50130,թբ հ հայերէն բացատրական բառարան հ չորրորդ կազմեց ստ սալխասեանց երևան,,,Divabn_Prak10,թբ,O,"O,O,O,O,O,O,O,O,O,O,O"
50131,ս բարխուդարյանի այս մատնանշումը հիմնականում հաստատվեց նաև վիմագրության բաժնի արշավախմբի մերօրյա շրջագայություններով,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50132,այդ ձեռնարկին հատկապես դաշտային հավաքչական աշխատանքներին մասնակցել են պատմ գիտ դոկտորպրոֆեսոր գրիգոր գրիգորյանը պատմ գիտ թեկնածուներ գագիկ սարգսյանը աշոտ սանուչարյանը արսեն հարությունյանը գիտաշխատողներ ռուբեն գասպարյանը կլարա ասատրյանը բաժնի նախկին ասպիրանտ կարեն գրիգորյանը,,,Divabn_Prak10,այդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50133,հարկ ենք համարում ըստ արժանվույն հիշել նան ձեռագիր պրակի արձանագրությունների գրչագրող երջանկահիշատակ նորայր խանզադյանին որի գործը մեր օրերում շարունակում է գևորգ համբարձումյանը,,,Divabn_Prak10,հարկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50134,պրակի հրատարակմամբ պայմանավորված՝ դաշտային աշխատանքները հետապնդում էին մի քանի նպատակ,,,Divabn_Prak10,պրակի,O,"O,O,O,O,O,O,O,O,O,O"
50135,ձեռքի տակ ունենալով շիրակի մարզի հուշարձանների մերօրյա ցուցակները փորձել լրացնել պրակի վիմագրական ատաղձը,,,Divabn_Prak10,ձեռքի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50136,պրակի հրատարակման պատասխանատու խմբագրակազմի ջանքերով ընթերցողի դատին է ներկայացվում նիրակի մարզի հուշարձանների որմերից ընդօրինակված արձանագրություն ընդգրկող դիվան հայ վիմագրության պրակը,,,Divabn_Prak10,պրակի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50137,այն հրատարակության պատրաստողները ձգտել են առավել հարազատ մնալ դիվանակազմության բարխուդարյանական սկզբունքներին ու մեթոդներին,,,Divabn_Prak10,այն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50138,մարզկենտրոն գյումրի քաղաքից վաղ արձանագրություններ մեզ չեն հասել ուստի իբրև նմուշ ներառել ենք դ երկու արձանագրություն որոնց հաջորդում են մարզի վիմագրակիր հուշարձաններն ըստ աշխարհագրական դասավորվածության սկսելով ծայր հարավից՝ անիպեմզա երերույք,,,Divabn_Prak10,մարզկենտրոն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50139,պրակի ձեռագիր տեքստին մերօրյա միջամտությունների էությունը հետկյալում է,,,Divabn_Prak10,պրակի,O,"O,O,O,O,O,O,O,O"
50140,այսօր արևեսան շիրակն իր տարածքով հիմնականում համապատասխանում է հայաստանի հանրապետության նիրակի մարզին՝ խորհրդային շրջանաբաժանմամբ՝ անիի ախուրյանի արթիկի աձասիայի և աշոցքի շրջաններին,,,Divabn_Prak10,այսօր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50141,բագրատունյաց թագավորության անկումից հետո օտար նվաճողների ավերում ավարառումները շարունակվեցին մինչև դարավերջ երբ հայ վրացական զորքերը զաքարյան իշխանների հրամանատարությամբ սկսեցին ազատագրել հայաստանը այդ թվում նաև եիրակը,,,Divabn_Prak10,բագրատունյաց,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50142,աա էիրի սբ ուխտին խոսպխջսն ինձ ի տարոջն,,,Divabn_Prak10,աա,O,"O,O,O,O,O,O,O,O"
