sentence,term,word,tag,word_labels
խմբագիրների կողմից կատարված բոլոր միջամտությունները նշված են շեղատառերով բացառությամբ պրակում ներառված նոր արձանագրությունների վերծանությունների,,խմբագիրների,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այդ երկու շրջաններում չգտանք և ոչ մի արձանագրություն,,այդ,O,"O,O,O,O,O,O,O,O"
եղբարքս սազցենէձռք լ տառնի տպաւսկի մի մատուն ստարսգել զքս զնոին գրիգորոք փոխակ րդ վեան իխրոֆ կատարեն գերզնեցև եղիէին էդ որք ոչ հզովս ժաաւգխէսցեն քէ թին ոխս,,եղբարքս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այն հուշարձաններն էլ որ հիշատակված են կոմիտեի ցուցակներում կամ միայն հիմնապատերն են մնացել և կամ էլ դրանց վրա րդ դարում նորերն են շինվել,,այն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
պրակը հրատարակության պատրաստեցին՝ պատմ գիտ թեկնածու գ գ սարգսյան պատմ գիտ թեկնածու ա է հարությունյան գիտաշխատող կ տ ասատրյան,,պրակը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
պատասխանատու խմբագիրներ՝ գ գ սարգսյան ա է հարությունյան,,պատասխանատու,O,"O,O,O,O,O,O,O,O"
դ դիվան հայ վիմագրության պրակ շիրակի մարզ կազմող՝ ս գ բարխուդարյան հրատարակության պատրաստողներ՝ գ գ սարգսյան ա է հարությունյան կ տ ասատրյան պատ խմբագիրներ՝ գ գ սարգսյան ա է հարությունյան եր գիտություն հրատ էջ լուսանկար,,դ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նախատեսված է պատմաբանների վիմագրագետների հնագետների և միջնադարյան հայաստանի պատմության ուսումնասիրությամբ զբաղվողների համար,,նախատեսված,O,"O,O,O,O,O,O,O,O,O,O,O,O"
հհգաս գիտություն հրատարակչություն հնագիտության և ազգագրության ինստիտուտ,,հհգաս,O,"O,O,O,O,O,O,O"
ար ա ևարավջայլս խաջթեի պաքին արգաուօտ նայխորդեց ան միջ ապիս կէրև ատոջ,,ար,O,"O,O,O,O,O,O,O,O,O,O,O,O"
կամնէն մեք զառիձեիք,,կամնէն,O,"O,O,O"
հպր դէտրոս եր ւ,,հպր,O,"O,O,O,O"
ձրազ շաւխարանվան լբ,,ձրազ,O,"O,O,O"
որոշ դեպքերում ելնելով բովանդակության կարևորությունից կամ հետաքրքրությունից կարևոր փաստեր իրադարձություններ անձինք բառեզրեր պրակում ներառվել են նաև դ վիմագրեր,,որոշ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
կազմողի կողմից ներկայացված մի շարք գրչագրերի և լուսանկարների փոխարինում նորերով,,կազմողի,O,"O,O,O,O,O,O,O,O,O,O"
մեկ այլ առիթով էլ նա նկատում է որ շենքի ներքին ձևը հունական սելլայի կամ բազիլիկի տիան ունի որ եթե ոչ նախաքրիստոնեական գեթ հայաստանի քրիստոնեության սկզբին հիմնվածէ այսինքն մի պարզ սրահ կրոնական արարողությանց հատուկ,,մեկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ական թթ շրջագայությունների ժամանակ արշավախմբի անդամների աչքից վրիպած կամ հետագայում ինչ ինչ հանգամանքներում բացահայտված նոր արձանագրությունների ներառում,,ական,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
արձանագրությունների հետագա հրատարակություններով վիմագրերի պահպանվածությամբ և տեղում կատարված համեմատություններով պայձանավորված լրացումներ ծանոթագրություններում ու հրատարակություններում,,արձանագրությունների,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նախորզ ա գրիֆգ րէ հարավպին պաւիսն ար իերիև տոշ ի թվի ոխ ե՛ հի սոսմնորդութէնն էր պետրոսի կամ ին էս աս տուսես տութ էտո զիմ հածրէնէ սձգինս որ ցսրուծ ի վերին խոշկևն,,նախորզ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
դարով թվագրելու համար հիմք հանդիսացող նշված հանգամանքից բացի թ թորամանյանն առանձնացնում է նաև շինության,,դարով,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ճարտարապետական զարդաքանդակներու ոճերը որոնք իբրև նախատիպ ծառայել են րդ և րդդարերուն կանգնված քանի մը շենքերու,,ճարտարապետական,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
երերույքի տաճարի շրջակայքում և ներսում տարբեր տարիներին հնագիտական պեղումներ են իրականացվել որոնցից նշելի են հատկապես հայ ֆրանսիական արշավախմբի թթ պեղումները,,երերույքի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
գայկական կողմը դեկավարում են հուշարձանների պահպանման գործակալության շիրակարագածոտն բաժնի պետ հնագետ լարիսա եգանյանը և շիրակի երկրագիտական թանգարանի տնօրեն հնագետ համազասպ խաչատրյանը իսկ ֆրանսիական կողմի արշավախումբը ղեկավարում է ֆրանսիայի գիտական ուսումնասիրությունների ազգային կենտրոնի միջերկրածովային միջնադարյան հնագիտական լաբորատորիայի և պրովանսի համալսարանի հայ արվեստի պատմաբան պատրիկ դոնաբեդյանը,,գայկական,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այս վիճակն էր երբ ս բարխուդարյանը կազմումէր սույն պրակը,,այս,O,"O,O,O,O,O,O,O,O,O"
թ հուշարձանի արձանագրությունները հրատարակումէնչ մանուչարյանը որը վիմագրության բաժնի արշավախմբի կազմում մասնակցելէն բարխուդարյանի կազմած նիրակի ձեռագիր պրակի հրատարակության պատրաստման նպատակով թ իրականացված դաշտային հավաքչական աշխատանքներին,,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
յովհաննէս եպիսկոպոս եահխաթունեանց ստորագրութիւն կաթուղիկէ էջմիածնի եւ հին,,յովհաննէս,O,"O,O,O,O,O,O,O,O"
ըստ դրանց վայրը կամ գյուղը կոչվեց երերույք իսկ տաճարը կրել է ս կարապետի և ս ստեփանոս նախավկայի անունները,,ըստ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ալ մանուչարյան տեղեկագիր ալ մանուչարյան պեմզաշենի չհրատարակված մի արձանագրություն տեղեկագիր հաս գիտ,,ալ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ալ մանուչարյան լրաբեր ալ սանուչարյան նիրակի չհոապարակված շինարարական արձանագրություններ լրաբեր հաս գիտ,,ալ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
թբ հ հայերէն բացատրական բառարան հ չորրորդ կազմեց ստ սալխասեանց երևան,,թբ,O,"O,O,O,O,O,O,O,O,O,O,O"
ս բարխուդարյանի այս մատնանշումը հիմնականում հաստատվեց նաև վիմագրության բաժնի արշավախմբի մերօրյա շրջագայություններով,,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O"
այդ ձեռնարկին հատկապես դաշտային հավաքչական աշխատանքներին մասնակցել են պատմ գիտ դոկտորպրոֆեսոր գրիգոր գրիգորյանը պատմ գիտ թեկնածուներ գագիկ սարգսյանը աշոտ սանուչարյանը արսեն հարությունյանը գիտաշխատողներ ռուբեն գասպարյանը կլարա ասատրյանը բաժնի նախկին ասպիրանտ կարեն գրիգորյանը,,այդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հարկ ենք համարում ըստ արժանվույն հիշել նան ձեռագիր պրակի արձանագրությունների գրչագրող երջանկահիշատակ նորայր խանզադյանին որի գործը մեր օրերում շարունակում է գևորգ համբարձումյանը,,հարկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
պրակի հրատարակմամբ պայմանավորված՝ դաշտային աշխատանքները հետապնդում էին մի քանի նպատակ,,պրակի,O,"O,O,O,O,O,O,O,O,O,O"
ձեռքի տակ ունենալով շիրակի մարզի հուշարձանների մերօրյա ցուցակները փորձել լրացնել պրակի վիմագրական ատաղձը,,ձեռքի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
պրակի հրատարակման պատասխանատու խմբագրակազմի ջանքերով ընթերցողի դատին է ներկայացվում նիրակի մարզի հուշարձանների որմերից ընդօրինակված արձանագրություն ընդգրկող դիվան հայ վիմագրության պրակը,,պրակի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այն հրատարակության պատրաստողները ձգտել են առավել հարազատ մնալ դիվանակազմության բարխուդարյանական սկզբունքներին ու մեթոդներին,,այն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
մարզկենտրոն գյումրի քաղաքից վաղ արձանագրություններ մեզ չեն հասել ուստի իբրև նմուշ ներառել ենք դ երկու արձանագրություն որոնց հաջորդում են մարզի վիմագրակիր հուշարձաններն ըստ աշխարհագրական դասավորվածության սկսելով ծայր հարավից՝ անիպեմզա երերույք,,մարզկենտրոն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
պրակի ձեռագիր տեքստին մերօրյա միջամտությունների էությունը հետկյալում է,,պրակի,O,"O,O,O,O,O,O,O,O"
այսօր արևեսան շիրակն իր տարածքով հիմնականում համապատասխանում է հայաստանի հանրապետության նիրակի մարզին՝ խորհրդային շրջանաբաժանմամբ՝ անիի ախուրյանի արթիկի աձասիայի և աշոցքի շրջաններին,,այսօր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
բագրատունյաց թագավորության անկումից հետո օտար նվաճողների ավերում ավարառումները շարունակվեցին մինչև դարավերջ երբ հայ վրացական զորքերը զաքարյան իշխանների հրամանատարությամբ սկսեցին ազատագրել հայաստանը այդ թվում նաև եիրակը,,բագրատունյաց,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
աա էիրի սբ ուխտին խոսպխջսն ինձ ի տարոջն,,աա,O,"O,O,O,O,O,O,O,O"
վերն իմ երն շիկին և,,վերն,O,"O,O,O,O,O"
բասմաջյան աաբմ կ բասմաջեան հայերէն արձանագրութիւնք անւոյ բագնայրի եւ սարմաշինու պարիս,,բասմաջյան,O,"O,O,O,O,O,O,O,O,O,O,O"
բարխուդարյան մ քվ ս քարխուդարյան միջնադարյան հայ ճարտարապետներ և քարգործ վարպետներ երևան,,բարխուդարյան,O,"O,O,O,O,O,O,O,O,O,O,O,O"
բժշկանց տանապարհորդութիւն ի լեհաստան և յայլ կողմանս բնակեալս ի հայկազանց սերելոց շարագրեալ հանդերձ զանազան բանասիրական տեղեկութեամբք տն հ մինասայ բժշկեանց ի վենետիկ,,բժշկանց,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
գագիկ հառիմեցի գագիկ հառիճեցի հառիճ երևան,,գագիկ,O,"O,O,O,O,O,O"
գէորգեանց համառօտ տեղագրութիւն հնութեանց մեծին նիրակայ եւ մայրաքաղաքին անւոյ աշխատ սելքիսեդեկ քհ գէորգեանց նիրակացւոյ աղէքսանդրապօլ,,գէորգեանց,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եղիազարյան էջմիածին բ հ եղիազարյան լմբատավանքը և նրա արձանագրությունները էջմիածին բ,,եղիազարյան,O,"O,O,O,O,O,O,O,O,O,O,O"
եղիազարյան էջմիածին ե հ եղիազարյան սարմաշենի վանքը և նրա վիմագրությունները էջմիածին ե,,եղիազարյան,O,"O,O,O,O,O,O,O,O,O,O,O,O"
եղիազարյան էջմիածին հ եղիազարյան հառիճա վանքը ևնրա վիմագրությունը էջմիածին,,եղիազարյան,O,"O,O,O,O,O,O,O,O,O"
թորամանյան բ թորոս թորամանյան նյութեր հայկական ճարտարապետության պատմության աշխատությունների երկրորդ ժողովածու երևան վերահրատարակություն,,թորամանյան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
գբ ի հայերէն բացատրական բառարան հ երկրորդ կազմեց ստ սալխասեանց երևան,,գբ,O,"O,O,O,O,O,O,O,O,O,O,O"
ընթերցողի սեղանին է դրվում դիվան հայ վիմագրության մատենաշարի հերթական՝ թվով տասներորդ պրակը որն ամփոփում է հ շիրակի մարզի հուշարձանների որմերից ընդօրինակված արձանագրություն որոնցից ավելի քան ն առաջին անգամ է դրվում գիտական շրջանառության մեջ,,ընթերցողի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
