sentence,term,word,tag,word_labels
կազմողն այն տեղադրել է փեղամբարացն ից հետո,,կազմողն,O,"O,O,O,O,O,O,O"
ուսումնասիրողների կողմից թվագրվում է դարի երկրորդ կեսով,,ուսումնասիրողների,O,"O,O,O,O,O,O,O"
ծանոթ վերջին տողը չշարունակված,,ծանոթ,O,"O,O,O,O"
արագած լեռ յ ում,,արագած,O,"O,O,O,O"
Գերեզմանատան արձանագրություն պահպանվել է կենտրոնական դարպասի աջ կողմի պատին՝ ցուցանակի ներքո.,Գերեզմանատան արձանագրություն ,Գերեզմանատան,B-INSC,"B-INSC,I-INSC,O,O,O,O,O,O,O,O,O"
խաչքար ագուցված է եկեղեցու մուտքի առջևի հենապատի շարվածքում պահպանված է ստորին մասը հիմնախաչի աստիճանաձև պատվանդանին թվականն է որի տակ բուն արձանագրությունը տող,,խաչքար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ա ավագյանը հատուկ քննության է ենթարկել ձուգաւք արտահայտությունը,,ա,O,"O,O,O,O,O,O,O,O"
գյուղի տարածքում առկա են պատմամշակութային երեք հուշարծան երկու դդ գերեզմանոց որոնցում թաղումներ են կատարվել նաև հետագայում և դ եկեղեցի գյուղի մեջ,,գյուղի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Արվեստաբանները համադրեցին երեք Գմբեթային արձանագրություն՝ նույն վանքային համալիրից.,Գմբեթային արձանագրություն ,Արվեստաբանները,O,"O,O,O,B-INSC,O,O,O,O"
ահա հենց այս դեպքերի փաստացի վավերագիրը կարելի է համարել հիշյալ արձանագրությունը որի թվագրումը պետք է մահմանել թթ միջև քանի դեռ եփրեմ կաթողիկոսը չէր հրաժարվել գահից,,ահա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
միջնադարյան հուշարծաններից բանդիվանն աչքի է ընկնումծ քառանիստ կոթողներով որոնցից մեկին առկա է քրիստոսի խաչելության տեսարանը,,միջնադարյան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Գործիքային լուսանկարչությամբ ֆիքսվեց բարձրադիր ժայռապատկեր՝ արևահարված մակերեսով.,ժայռապատկեր ,Գործիքային,O,"O,O,O,O,O,O,O"
եիրակ մարզ հհ ում,,եիրակ,O,"O,O,O,O"
ծանոթ գ նալբանդյանի հաղորդմամբ արձանագրությունն իր խնդրանքով վերծանել է նշանավոր հայագետ պարույր սուրադյանը,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
հառիճավանք վանատան հվ պատին ագուցված խաչքար ոյօա թվագիր բանդիվան ամրոցի ներքին գերեզմանոց ոյիգ,,հառիճավանք,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
պեմզաշենը հնագույն բնակավայր է գյուղի շրջակայքում կան բազմաթիվ հեթանոսական դածբարաններ իսկ հարավ արևելքում բլրի վրա ամրոց,,պեմզաշենը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նիրակի երկրագիտական թանգարան նիրակի թեմ,,նիրակի,O,"O,O,O,O,O"
Լուսանկարահանումների ընթացքում ֆիքսվեց Օրհնագիր՝ սալիկի վրա փոքր տառաձևով.,Օրհնագիր ,Լուսանկարահանումների,O,"O,O,O,O,O,O,O,O"
գավիթ արևելյան պատին ներքուստ եկեղեցու մուտքից հյուսիս տող,,գավիթ,O,"O,O,O,O,O,O,O,O"
Հուշարձանագետները փաստաթղթագրեցին Կոթողային արձանագրություն՝ հարթաքանդակի առկայությամբ.,Կոթողային արձանագրություն ,Հուշարձանագետները,O,"O,O,B-INSC,O,O,O"
վ հարությունյանը հավաստում է որ չնայած նրան որ եկեղեցու վաղագույն արձանագրությունները դարից են,,վ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
խաչի ձորի եկ արձանագիր քար ռդ խաչի ձորի եկ արձանագիր քար ներկայումս գյումրիի ռդ շինարարականերկրագիտական թանգարանում նվիրատվական խաչի ձորի եկ խաչքարի պատվանդանի բեկորներ ոռդ հիշատակագրություն խաչի ձորի եկ բեկոր դ արձանագրության հատված խաչի ձորի եկ բեկոր ոռ հիշատակագրություն զրառատ ս սինաս եկ ամ պատ արտ գ հիշատակագրություն,,խաչի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
պատմամշակութային ժառանգությունը հանրապետական յոթերորդ գիտական նստաշրջանի նյութեր գյումրի,,պատմամշակութային,O,"O,O,O,O,O,O,O,O"
"Արձանագրագետը նշեց, որ այս գերեզմանատան արձանագրություն ունի բառաշարային հազվագյուտ ձևեր.",Գերեզմանատան արձանագրություն ,Արձանագրագետը,O,"O,O,O,O,O,I-INSC,O,O,O,O"
տեղեկություններ է հաղորդում գյուղի հիմնադրման ժամանակի ու այն նախաձեռնող հինգ եղբայրների մասին,,տեղեկություններ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
դավիթը չհամարծակվեց մարտի բռնվել հորեղբոր հետ,,դավիթը,O,"O,O,O,O,O,O"
հասանդալա գյուղ էրզրումի նահանգում,,հասանդալա,O,"O,O,O,O"
հուշարձանը որը թ թորամանյանը հաստատապես դարովէ թվագրում հարուստ է հիմնականում շինարարական ու նվիրատվական արձանագրություններով,Շինարարական արձանագրություն,հուշարձանը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ցանոթ մ գևորգյանցը թվականը կարդացել է ն իսկ անձնանունը՝ աթէոս,,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O"
ծանոթ կարծում ենք որ վերջին երկուսը նույն արձանագրության հատվածներ են,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O"
այստեղ արձանագրված էմի ուշագրավ երևույթ նվիրատու գրիգորը և նրա կարծում ենք արյունակից եղբայրները հիշված են ոչ թե,,այստեղ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նաք հ ա ա ա աաաոաէոկ խլ կաայտս ահ ես ի լ օ օ,,նաք,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հառիճավանք գերեզմանոցի եկ բեկորներ,,հառիճավանք,O,"O,O,O,O"
ուշագրավ է որ ձեռագրում առկա են և լուսանկարը և գրչագիրը,,ուշագրավ,O,"O,O,O,O,O,O,O,O,O,O"
ծանոթ այս կարևոր արձանագրության վերծանությունը ինչպես մ գնորգյանցի և հ եղիազարյանի այնպես էլ ս քարխուդարյանի մոտ կիսատ է մինչև յոթերորդ տողը,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ցանոթ կոթողի շրջակայքում առկա են խաչքարերի ևս պատվանդան,,ցանոթ,O,"O,O,O,O,O,O,O,O"
սրանով էր պայմանավորված նորոգչական աշխատանքների նախածձեռնումը որի արդյունքում ոչ միայն բազում նվիրաբերումներ են արվում վանքին այլև այն պայծառացնում են ոսկյա ու արծաթյա եկեղեցական սպասքով աստվածաշնջան գրքերով և այլ սրբություններով,,սրանով,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եկեղեցին կոչվել է գրիգոր լուսավորչի անունով,,եկեղեցին,O,"O,O,O,O,O,O"
գյուղամիջյան եռանավ բազիլիկ հորինվածքով եկեղեցին վաղմիջնադարյան շինության հիմքերի վրա կառուցվել է դ,,գյուղամիջյան,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ այս և արթիկի նախորդ արձանագրություններն առկա են միայն ս բարխուդարյանի դաշտային օրագրում,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
անիի առաջնորդ գրիգոր արքեպիսկոպոսը իր հորեղբայր բարսեղի հալալ արդեամբք ստացեալ ակատի ունի նանորդվկայագրուծ փաստված իրողությունը խմբ վանքին է նվիրում դրաձագին հայրենյաց թաղք գյուղը որի դիմաց սահմանվում է վեց պատարագ ս ղազարի տոնին,,անիի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Վանանդի բերդում գտնված վիմական արձանագրություն պարզում է վերակառուցման հանգամանքները և բանվորի անունները.,վիմական արձանագրություն ,Վանանդի,O,"O,O,O,B-INSC,I-INSC,O,O,O,O,O,O,O"
մելքոնյանն իր հոդվածում հիշատակում է հյուսիսային հրմի բարավորի կամարակապ քարին պահպանված թ ը թվագիրը մելքոնյան էջ իսկ նույն որմի արևելյան մասում ելնդատառ բայց եղծված հետեյալ երկտող վիմագիրը յո,վիմագիրը,մելքոնյանն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-INSC,O"
հոգեվանք ս կարապետ եկ հվ ավանդատուն,,հոգեվանք,O,"O,O,O,O,O,O"
ծանոթ կ բասմաջյանն այս տապանաքարը չի տեսել տեքստը վերցրել է մխիթարյանցից,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O"
ավագյան վաբ ս ավագյան վիմական արձանագրությունների բառաքննություն երևան,վիմական արձանագրություն,ավագյան,O,"O,O,O,O,B-INSC,O,O,O,O,O,O,O,O,O,O,O"
վարդան առաջնորդ մակարավանքի վարդան հայր հառիճայոյ վարդանյան վրեժ,,վարդան,O,"O,O,O,O,O,O,O,O"
սև շրջանակներով նշված են այն բնակավայրերը որտեղից պրակում վիմագրեր են ներառվել,վիմագրեր,սև,O,"O,O,O,O,O,O,O,O,B-INSC,O,O"
Դասախոսը որպես օրինակ բերեց Արշակունյաց շրջանի Եկեղեցու արձանագրություն՝ համեմատականների համար.,Եկեղեցու արձանագրություն ,Դասախոսը,O,"O,O,O,O,O,O,B-INSC,O,O,O"
ներսես ե աշտարակեցի կաթողիկոս թթ,,ներսես,O,"O,O,O,O,O"
սպասալարների օրոք երաշտի հետևանքով խանձծվում են դաշտերը և դրա հետևանքով զեղչվում են միշարք,,սպասալարների,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
աոաքելոց եկեղեցի հարավային խաչաթևում դրված խաչքարի բեկորին տող,,աոաքելոց,O,"O,O,O,O,O,O,O,O"
իմ մմէրն վորդէնէ եթէ թի զլանս էի չսդն են ի տարնի սրքուն սարգտ նզովզէսցի էք հրք կատորէն վմիրհնի ջանօր աւրարաձիչէքը ք տոշաւմ զէրին բառից ևևրօ ավելայբել նաւև թաշ բառր ոք գծա քատրաւմ իխսկ րտողաւմ վարգդգաակապկոււաը դաքծքէլ ին ավաւր դ կամ վզարի,,իմ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
յակոբ արձանագրություն է կազմել,,յակոբ,O,"O,O,O,O"
Սեմինարում որպես դեպք քննարկվեց Տաղավարի արձանագրություն ընթերցման սխալների ուղղումը.,Տաղավարի արձանագրություն ,Սեմինարում,O,"O,O,O,O,B-INSC,I-INSC,O,O,O"
միևնույն տապանաքարի վրա երկու ննջեցյալի անվան առկայությունը բնավ չի ենթադրում թե նրանք թաղվել են մեկտեղ,,միևնույն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նիկոլայ պավլովիչ ռուսաց կայսր,,նիկոլայ,O,"O,O,O,O"
այս դեպքում առաջին բառը կարող էլինել խաչքար կանգնեցնող վլանէսի արհեստագործականկամալլ բնույթիմականունը,,այս,O,"O,O,O,O,O,O,O,O,O,O,O"
